Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,UNSD Geographical Grouping,Information Source,URL,Source Quality,latitude,longitude,weather_data,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2023.MMP0261,2023.MMP0261,Incident,Mediterranean,2023-04-18,2023,April,50.0,10.0,60,,3.0,38.0,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Off the coast of Sabratah, Libya","32.84315119, 12.44173492",Uncategorized,"IOM Libya, General Secretary of the Libyan Red Crescent",https://archive.ph/JU0Jz,4,32.84315119,12.44173492,"                       date  weather_code  temperature_2m_max  \
0 2023-04-18 00:00:00+00:00           0.0                18.9   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               14.95            16.699999        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47098.308594                0.0           25.623301   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               33.48                    86.886139  ",2023-04-18 00:00:00+00:00,0.0,18.9,14.95,16.699999,0,0,47098.31,0.0,25.6233,33.48,86.88614
2023.MMP0262,2023.MMP0262,Incident,Mediterranean,2023-04-19,2023,April,5.0,,5,30.0,,,,Bangladesh,Southern Asia,Drowning,Libya,Central Mediterranean,"2nm north of Zliten, Libya","32.52878269, 14.62433051",Uncategorized,IOM Libya,,4,32.52878269,14.62433051,"                       date  weather_code  temperature_2m_max  \
0 2023-04-19 00:00:00+00:00          51.0                23.0   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                14.3            19.189581        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47163.359375                0.1            32.86861   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               42.48                   155.903625  ",2023-04-19 00:00:00+00:00,51.0,23.0,14.3,19.18958,0,0,47163.36,0.1,32.86861,42.48,155.90363
2023.MMP0264,2023.MMP0264,Incident,Mediterranean,2023-04-21,2023,April,1.0,,1,,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains washed ashore at Sousa, Libya","32.90704937, 21.95905363",Uncategorized,IOM Libya,,4,32.90704937,21.95905363,"                       date  weather_code  temperature_2m_max  \
0 2023-04-21 00:00:00+00:00           3.0           20.450001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.5            19.243752        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47450.347656                0.0           23.795427   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           31.319998                    89.535164  ",2023-04-21 00:00:00+00:00,3.0,20.45,17.5,19.243752,0,0,47450.348,0.0,23.795427,31.319998,89.535164
2023.MMP0265,2023.MMP0265,Incident,Mediterranean,2023-04-15,2023,April,,2.0,2,43.0,,,,Unknown,Unknown,Mixed or unknown,Libya,Central Mediterranean,"Around 60 nautical miles northwest of Benghazi, Libya - survivors disembarked in Malta on 17 April","32.6779507, 19.30063181",Uncategorized,"IOM Libya, UNHCR Malta, Alarm Phone",https://archive.ph/y9s1J,4,32.6779507,19.30063181,"                       date  weather_code  temperature_2m_max  \
0 2023-04-15 00:00:00+00:00           3.0               17.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.200001            16.762501        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       46725.109375                0.0           27.698952   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           35.279999                   356.039764  ",2023-04-15 00:00:00+00:00,3.0,17.15,16.2,16.7625,0,0,46725.11,0.0,27.698952,35.28,356.03976
2023.MMP0266,2023.MMP0266317,Split Incident,Mediterranean,2023-04-25,2023,April,1.0,,1,,,1.0,,"Egypt,Pakistan,Syrian Arab Republic,Unknown",Northern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Garabouli, Libya","33.22129272, 13.97705034",Uncategorized,IOM Libya,,4,33.22129272,13.97705034,"                       date  weather_code  temperature_2m_max  \
0 2023-04-25 00:00:00+00:00           1.0               19.85   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.6            18.812498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47941.050781                0.0           18.671474   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           25.559999                   142.749969  ",2023-04-25 00:00:00+00:00,1.0,19.85,17.6,18.812498,0,0,47941.05,0.0,18.671474,25.56,142.74997
2023.MMP0266,2023.MMP0266319,Split Incident,Mediterranean,2023-04-25,2023,April,6.0,,6,,,5.0,1.0,"Egypt,Pakistan,Syrian Arab Republic,Unknown",Southern Asia,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Garabouli, Libya","33.22129272, 13.97705034",Uncategorized,IOM Libya,,4,33.22129272,13.97705034,"                       date  weather_code  temperature_2m_max  \
0 2023-04-25 00:00:00+00:00           1.0               19.85   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.6            18.812498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47941.050781                0.0           18.671474   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           25.559999                   142.749969  ",2023-04-25 00:00:00+00:00,1.0,19.85,17.6,18.812498,0,0,47941.05,0.0,18.671474,25.56,142.74997
2023.MMP0266,2023.MMP0266320,Split Incident,Mediterranean,2023-04-25,2023,April,,45.0,45,5.0,,,,"Egypt,Pakistan,Syrian Arab Republic,Unknown",Unknown,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Garabouli, Libya","33.22129272, 13.97705034",Uncategorized,IOM Libya,,4,33.22129272,13.97705034,"                       date  weather_code  temperature_2m_max  \
0 2023-04-25 00:00:00+00:00           1.0               19.85   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.6            18.812498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47941.050781                0.0           18.671474   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           25.559999                   142.749969  ",2023-04-25 00:00:00+00:00,1.0,19.85,17.6,18.812498,0,0,47941.05,0.0,18.671474,25.56,142.74997
2023.MMP0266,2023.MMP0266318,Split Incident,Mediterranean,2023-04-25,2023,April,3.0,,3,,,3.0,,"Egypt,Pakistan,Syrian Arab Republic,Unknown",Western Asia,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Garabouli, Libya","33.22129272, 13.97705034",Uncategorized,IOM Libya,,4,33.22129272,13.97705034,"                       date  weather_code  temperature_2m_max  \
0 2023-04-25 00:00:00+00:00           1.0               19.85   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                17.6            18.812498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47941.050781                0.0           18.671474   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           25.559999                   142.749969  ",2023-04-25 00:00:00+00:00,1.0,19.85,17.6,18.812498,0,0,47941.05,0.0,18.671474,25.56,142.74997
2023.MMP0266,2023.MMP0266321,Split Incident,Mediterranean,2023-04-27,2023,April,3.0,-3.0,0,,,,,"Egypt,Pakistan,Syrian Arab Republic,Unknown",Unknown,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Garabouli, Libya","33.22129272, 13.97705034",Uncategorized,"Libya MoI Security Operations, IOM Libya",https://m.facebook.com/story.php?story_fbid=pfbid02ru6hBA9Jrut6wefBqgYLhfX8RE7jX5Qz4XeUuYbYGSieRNyiETyK4qUoqA254cqul&id=100069098234393&mibextid=qC1gEa,5,33.22129272,13.97705034,"                       date  weather_code  temperature_2m_max  \
0 2023-04-27 00:00:00+00:00           0.0                18.9   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               18.25            18.585417        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48157.695312                0.0           22.159746   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               28.08                    41.343792  ",2023-04-27 00:00:00+00:00,0.0,18.9,18.25,18.585417,0,0,48157.695,0.0,22.159746,28.08,41.343792
2023.MMP0267,2023.MMP0267323,Split Incident,Mediterranean,2023-04-24,2023,April,2.0,19.0,21,,2.0,,,"Côte d'Ivoire,Mixed,Unknown",Sub-Saharan Africa,Drowning,Italy,Central Mediterranean,"Unspecified near Lampedusa, Italy after departure from Sfax, Tunisia","35.33032554, 12.56781393",Uncategorized,"IOM Italy, L'Unione Sarda",https://archive.ph/KWb3f,4,35.33032554,12.56781393,"                       date  weather_code  temperature_2m_max  \
0 2023-04-24 00:00:00+00:00           0.0               17.65   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.450001            17.062498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48187.71875                0.0           19.930479   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               24.84                   192.220093  ",2023-04-24 00:00:00+00:00,0.0,17.65,16.45,17.062498,0,0,48187.72,0.0,19.93048,24.84,192.2201
2023.MMP0267,2023.MMP0267322,Split Incident,Mediterranean,2023-04-24,2023,April,3.0,-2.0,1,34.0,2.0,1.0,,"Côte d'Ivoire,Mixed,Unknown",Western Africa,Drowning,Italy,Central Mediterranean,"Unspecified near Lampedusa, Italy after departure from Sfax, Tunisia","35.33032554, 12.56781393",Uncategorized,"IOM Italy, L'Unione Sarda",https://archive.ph/KWb3f,4,35.33032554,12.56781393,"                       date  weather_code  temperature_2m_max  \
0 2023-04-24 00:00:00+00:00           0.0               17.65   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.450001            17.062498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48187.71875                0.0           19.930479   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               24.84                   192.220093  ",2023-04-24 00:00:00+00:00,0.0,17.65,16.45,17.062498,0,0,48187.72,0.0,19.93048,24.84,192.2201
2023.MMP0268,2023.MMP0268,Incident,Mediterranean,2023-04-18,2023,April,1.0,,1,55.0,,1.0,,Unknown,Unknown,Drowning,Italy,Central Mediterranean,"Unspecified location off the coast of Lampedusa, Italy. Disembarked at Favaloro pier","35.34032554, 12.76781393",Uncategorized,Fanpage.it,https://archive.ph/mqtv1,1,35.34032554,12.76781393,"                       date  weather_code  temperature_2m_max  \
0 2023-04-18 00:00:00+00:00           1.0               16.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                15.3            15.754167        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47446.140625                0.0           21.599998   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           28.440001                   278.894928  ",2023-04-18 00:00:00+00:00,1.0,16.15,15.3,15.754167,0,0,47446.14,0.0,21.599998,28.44,278.89493
2023.MMP0269,2023.MMP0269,Incident,Mediterranean,2023-04-18,2023,April,1.0,,1,286.0,,1.0,,Unknown,Unknown,Mixed or unknown,Italy,Central Mediterranean,"Unspecified location off the coast of Lampedusa, Italy","35.32032554, 12.77813932",Uncategorized,Fanpage.it,https://archive.ph/mqtv1,1,35.32032554,12.77813932,"                       date  weather_code  temperature_2m_max  \
0 2023-04-18 00:00:00+00:00           1.0               16.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                15.3            15.754167        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47446.140625                0.0           21.599998   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           28.440001                   278.894928  ",2023-04-18 00:00:00+00:00,1.0,16.15,15.3,15.754167,0,0,47446.14,0.0,21.599998,28.44,278.89493
2023.MMP0270,2023.MMP0270,Incident,Mediterranean,2023-04-08,2023,April,1.0,,1,38.0,,1.0,,Nigeria,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Italy,Central Mediterranean,"off Lampedusa, Italy - disembarkation from Sfax, Tunisia","34.82669485, 10.99075349",Uncategorized,BlogSicilia,https://archive.ph/sOVnO,1,34.82669485,10.99075349,"                       date  weather_code  temperature_2m_max  \
0 2023-04-08 00:00:00+00:00           2.0           18.095499   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             10.8455            15.030919        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       46116.816406                0.0           19.708151   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           31.319998                    83.839653  ",2023-04-08 00:00:00+00:00,2.0,18.095499,10.8455,15.030919,0,0,46116.816,0.0,19.70815,31.319998,83.83965
2023.MMP0274,2023.MMP0274,Incident,Mediterranean,2023-04-19,2023,April,1.0,,1,84.0,,1.0,,Unknown,Western / Southern Asia (P),Drowning,Greece,Eastern Mediterranean,"Off the coast of Mani, Peloponnese, Greece","36.27511758, 22.40120729",Uncategorized,Hellenic Coast Guard via IOM Greece,,5,36.27511758,22.40120729,"                       date  weather_code  temperature_2m_max  \
0 2023-04-19 00:00:00+00:00           0.0                16.1   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               15.05            15.487502        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47722.292969                0.0           36.345737   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           47.880001                   297.146057  ",2023-04-19 00:00:00+00:00,0.0,16.1,15.05,15.487502,0,0,47722.293,0.0,36.345737,47.88,297.14606
2023.MMP0276,2023.MMP0276,Incident,Mediterranean,2023-04-24,2023,April,,4.0,4,41.0,,,,Unknown,Unknown,Drowning,Italy,Central Mediterranean,"Unspecified near Lampedusa, Italy after departure from Sfax, Tunisia","35.33032554, 12.56781393",Uncategorized,"IOM Italy, L'Unione Sarda",https://archive.ph/KWb3f,4,35.33032554,12.56781393,"                       date  weather_code  temperature_2m_max  \
0 2023-04-24 00:00:00+00:00           0.0               17.65   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.450001            17.062498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48187.71875                0.0           19.930479   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               24.84                   192.220093  ",2023-04-24 00:00:00+00:00,0.0,17.65,16.45,17.062498,0,0,48187.72,0.0,19.93048,24.84,192.2201
2023.MMP0277,2023.MMP0277,Incident,Mediterranean,2023-04-24,2023,April,,6.0,6,38.0,,,,Unknown,Unknown,Drowning,Italy,Central Mediterranean,"Unspecified near Lampedusa, Italy after departure from Sfax, Tunisia","35.33032554, 12.56781393",Uncategorized,"IOM Italy, L'Unione Sarda",https://archive.ph/KWb3f,4,35.33032554,12.56781393,"                       date  weather_code  temperature_2m_max  \
0 2023-04-24 00:00:00+00:00           0.0               17.65   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.450001            17.062498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48187.71875                0.0           19.930479   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               24.84                   192.220093  ",2023-04-24 00:00:00+00:00,0.0,17.65,16.45,17.062498,0,0,48187.72,0.0,19.93048,24.84,192.2201
2023.MMP0278,2023.MMP0278,Incident,Mediterranean,2023-04-24,2023,April,1.0,,1,35.0,1.0,,,Guinea,Western Africa,Drowning,Italy,Central Mediterranean,"Unspecified near Lampedusa, Italy after departure from Sfax, Tunisia","35.33032554, 12.56781393",Uncategorized,"IOM Italy, L'Unione Sarda",https://archive.ph/KWb3f,4,35.33032554,12.56781393,"                       date  weather_code  temperature_2m_max  \
0 2023-04-24 00:00:00+00:00           0.0               17.65   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.450001            17.062498        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48187.71875                0.0           19.930479   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               24.84                   192.220093  ",2023-04-24 00:00:00+00:00,0.0,17.65,16.45,17.062498,0,0,48187.72,0.0,19.93048,24.84,192.2201
2023.MMP0303,2023.MMP0303,Incident,Mediterranean,2023-04-18,2023,April,,2.0,2,,,,,Morocco,Northern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Algeria,Western Mediterranean,"Unspecified location on the sea crossing from Oran, Algeria to Almeria, Spain","36.18898912, -1.439646082",Uncategorized,"El Pais, Javier Pajaron Journalist, CIPIMD",https://archive.ph/gOyge,4,36.18898912,-1.439646082,"                       date  weather_code  temperature_2m_max  \
0 2023-04-18 00:00:00+00:00           1.0           17.200001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               16.65            16.941668        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47570.632812                0.0           41.022625   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0                54.0                    50.793781  ",2023-04-18 00:00:00+00:00,1.0,17.2,16.65,16.941668,0,0,47570.633,0.0,41.022625,54.0,50.79378
2023.MMP0304,2023.MMP0304,Incident,Mediterranean,2023-04-29,2023,April,,3.0,3,46.0,1.0,,,Unknown,Sub-Saharan Africa,Drowning,Italy,Central Mediterranean,"In the Italian SAR zone, off of Lampedusa - departure a few hours earlier from Sfax, Tunisia","35.4391568, 12.46888386",Uncategorized,"InfoMigrants, La Sicilia, ANSA",https://archive.ph/rn1st,3,35.4391568,12.46888386,"                       date  weather_code  temperature_2m_max  \
0 2023-04-29 00:00:00+00:00           1.0                19.4   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.85            18.449999        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48799.980469                0.0           26.019806   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               33.48                   154.143875  ",2023-04-29 00:00:00+00:00,1.0,19.4,17.85,18.449999,0,0,48799.98,0.0,26.019806,33.48,154.14388
2023.MMP0305,2023.MMP0305,Incident,Mediterranean,2023-05-01,2023,May,,1.0,1,34.0,,,1.0,Unknown,Eastern Africa (P),Drowning,Italy,Central Mediterranean,"Unspecified location on the sea crossing from Sfax, Tunisia to Lampedusa, Italy","35.4391568, 12.46888386",Uncategorized,"InfoMigrants, La Sicilia Web",https://archive.ph/0kPXK,3,35.4391568,12.46888386,"                       date  weather_code  temperature_2m_max  \
0 2023-05-01 00:00:00+00:00           2.0               18.85   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           18.200001            18.512501        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49028.863281                0.0           23.411074   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           30.239998                   348.391235  ",2023-05-01 00:00:00+00:00,2.0,18.85,18.2,18.5125,0,0,49028.863,0.0,23.411074,30.239998,348.39124
2023.MMP0306,2023.MMP0306,Incident,Mediterranean,2023-04-28,2023,April,2.0,,2,,,,,Unknown,Unknown,Drowning,Tunisia,Central Mediterranean,"Remains recovered from the coast of Melloulèche, Mahdia, Tunisia","35.15672903, 11.05340198",Uncategorized,"Protection Civile Chebba, Jawhara FM",https://archive.vn/tr7Jn,5,35.15672903,11.05340198,"                       date  weather_code  temperature_2m_max  \
0 2023-04-28 00:00:00+00:00           1.0           23.827999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0              15.478            19.775915        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48630.726562                0.0           19.734436   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           37.439999                   135.331146  ",2023-04-28 00:00:00+00:00,1.0,23.828,15.478,19.775915,0,0,48630.727,0.0,19.734436,37.44,135.33115
2023.MMP0307,2023.MMP0307,Incident,Mediterranean,2023-04-29,2023,April,6.0,,6,,,,,Unknown,Unknown,Drowning,Tunisia,Central Mediterranean,"Remains recovered from the coast of Melloulèche, Mahdia, Tunisia","35.15672903, 11.05340198",Uncategorized,"Protection Civile Chebba, Jawhara FM",https://archive.vn/tr7Jn,5,35.15672903,11.05340198,"                       date  weather_code  temperature_2m_max  \
0 2023-04-29 00:00:00+00:00           1.0           25.627998   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.227999            21.194666        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0        48744.78125                0.0           17.917007   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               38.16                   164.452011  ",2023-04-29 00:00:00+00:00,1.0,25.627998,16.227999,21.194666,0,0,48744.78,0.0,17.917007,38.16,164.45201
2023.MMP0308,2023.MMP0308,Incident,Mediterranean,2023-04-30,2023,April,7.0,,7,,,,,Unknown,Unknown,Drowning,Tunisia,Central Mediterranean,"Remains recovered from the coast of Melloulèche and Chebba, Mahdia, Tunisia","35.18458112, 11.09050816",Uncategorized,"Protection Civile Chebba, Jawhara FM",https://archive.vn/tr7Jn,5,35.18458112,11.09050816,"                       date  weather_code  temperature_2m_max  \
0 2023-04-30 00:00:00+00:00          51.0              26.278   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           18.377998            21.682165        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48858.300781                0.4           21.068459   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           42.839996                    50.737747  ",2023-04-30 00:00:00+00:00,51.0,26.278,18.377998,21.682165,0,0,48858.3,0.4,21.068459,42.839996,50.737747
2023.MMP0309,2023.MMP0309,Incident,Mediterranean,2023-05-01,2023,May,2.0,,2,,,,,Unknown,Unknown,Drowning,Tunisia,Central Mediterranean,"Remains recovered from the coast of Chebba, Mahdia, Tunisia","35.22576496, 11.12355865",Uncategorized,"Protection Civile Chebba, Jawhara FM",https://archive.vn/tr7Jn,5,35.22576496,11.12355865,"                       date  weather_code  temperature_2m_max  \
0 2023-05-01 00:00:00+00:00          51.0             23.6215   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             16.4715            20.236084        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48985.582031                0.3           19.881649   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           45.360001                    22.872244  ",2023-05-01 00:00:00+00:00,51.0,23.6215,16.4715,20.236084,0,0,48985.582,0.3,19.881649,45.36,22.872244
2023.MMP0310,2023.MMP0310,Incident,Mediterranean,2023-05-02,2023,May,1.0,,1,,,,,Unknown,Unknown,Drowning,Tunisia,Central Mediterranean,"Remains recovered from the coast of Chebba, Mahdia, Tunisia","35.22576496, 11.12355865",Uncategorized,"Protection Civile Chebba, Jawhara FM",https://archive.vn/tr7Jn,5,35.22576496,11.12355865,"                       date  weather_code  temperature_2m_max  \
0 2023-05-02 00:00:00+00:00          53.0           26.171501   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             15.9215            19.821501        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49098.074219                0.8           23.770906   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0                54.0                   310.702484  ",2023-05-02 00:00:00+00:00,53.0,26.171501,15.9215,19.8215,0,0,49098.074,0.8,23.770906,54.0,310.70248
2023.MMP0311,2023.MMP0311,Incident,Mediterranean,2023-05-02,2023,May,1.0,,1,,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains washed ashore at Zliten, Libya","32.52878269, 14.62433051",Uncategorized,IOM Libya,,4,32.52878269,14.62433051,"                       date  weather_code  temperature_2m_max  \
0 2023-05-02 00:00:00+00:00          53.0                18.9   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.950001            18.393749        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       48545.238281                0.6           35.545326   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               47.16                   320.489044  ",2023-05-02 00:00:00+00:00,53.0,18.9,16.95,18.39375,0,0,48545.24,0.6,35.545326,47.16,320.48904
2023.MMP0314,2023.MMP0314,Incident,Mediterranean,2023-05-04,2023,May,1.0,2.0,3,6.0,1.0,1.0,1.0,Syrian Arab Republic,Western Asia,Drowning,Türkiye,Eastern Mediterranean,"Off the coast of Ayvalık, Balıkesir, Türkiye","39.31457034, 26.60516435",Uncategorized,"TCG, IOM Izmir",https://archive.vn/MWFh6,5,39.31457034,26.60516435,"                       date  weather_code  temperature_2m_max  \
0 2023-05-04 00:00:00+00:00          61.0           22.088499   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           15.288501            18.157251        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50261.441406                4.1           21.413191   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           46.079998                   156.875214  ",2023-05-04 00:00:00+00:00,61.0,22.0885,15.288501,18.157251,0,0,50261.44,4.1,21.41319,46.079998,156.87521
2023.MMP0320,2023.MMP0320,Incident,Mediterranean,2023-04-18,2023,April,11.0,,11,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-18 00:00:00+00:00           1.0                17.4   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               16.15            16.760416        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47374.796875                0.0           26.089443   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           34.200001                   124.812302  ",2023-04-18 00:00:00+00:00,1.0,17.4,16.15,16.760416,0,0,47374.797,0.0,26.089443,34.2,124.8123
2023.MMP0321,2023.MMP0321,Incident,Mediterranean,2023-04-19,2023,April,10.0,,10,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-19 00:00:00+00:00          51.0                18.6   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.35            17.833336        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0          47498.375                0.4           31.353085   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           42.119999                    104.23674  ",2023-04-19 00:00:00+00:00,51.0,18.6,17.35,17.833336,0,0,47498.375,0.4,31.353085,42.12,104.23674
2023.MMP0322,2023.MMP0322,Incident,Mediterranean,2023-04-20,2023,April,14.0,,14,,,,,Unknown,Sub-Saharan Africa,Drowning,Tunisia,Central Mediterranean,"Remains retreived from unspecified locations in Sfax (majorly), Kerkennah or Mahdia, Tunisia","34.86097479, 11.0439642",Uncategorized,Garde Nationale Maritime Tunisienne,https://www.facebook.com/526474747861290/photos/a.529889570853141/1599862427189178/,5,34.86097479,11.0439642,"                       date  weather_code  temperature_2m_max  \
0 2023-04-20 00:00:00+00:00           3.0           19.700001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               17.85            18.485416        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47621.167969                0.0           36.345737   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           50.399998                    44.279724  ",2023-04-20 00:00:00+00:00,3.0,19.7,17.85,18.485416,0,0,47621.168,0.0,36.345737,50.399998,44.279724
